,ID,DemAffl,DemAge,DemCluster,DemClusterGroup,DemGender,DemReg,DemTVReg,PromClass,PromSpend,PromTime,TargetBuy,TargetAmt
2801,6732674,9.0,42.0,44.0,E,M,North,N East,Tin,0.01,8.0,0,0
2802,6733085,6.0,68.0,13.0,B,F,South East,London,Gold,12000.0,2.0,0,0
2803,6733611,9.0,65.0,52.0,F,F,South East,S & S East,Tin,0.01,11.0,1,1
2804,6733719,11.0,55.0,8.0,B,M,North,N West,Silver,1000.0,4.0,1,1
2805,6735207,5.0,54.0,48.0,F,F,South East,London,Tin,0.01,5.0,1,1
2806,6735975,11.0,54.0,4.0,A,F,South East,S & S East,Tin,0.01,8.0,0,0
2807,6736564,10.0,54.0,34.0,D,M,North,N West,Gold,6000.0,4.0,1,2
2808,6738516,6.0,57.0,8.0,B,F,Midlands,Wales & West,Tin,0.01,4.0,1,2
2809,6740715,9.0,42.0,1.0,A,M,South East,S & S East,Tin,0.01,8.0,0,0
2810,6742106,9.0,73.0,10.0,B,F,South East,London,Gold,6053.35,28.0,1,1
2811,6745083,8.0,62.0,24.0,C,,North,Yorkshire,Silver,1000.0,5.0,0,0
2812,6746462,19.0,51.0,52.0,F,F,South East,S & S East,Tin,0.01,5.0,1,2
2813,6748368,10.0,69.0,19.0,C,F,Midlands,Midlands,Silver,2000.0,5.0,0,0
2814,6748597,11.0,65.0,52.0,F,M,South East,London,Gold,5999.98,4.0,0,0
2815,6749097,8.0,69.0,6.0,B,U,North,Yorkshire,Gold,20000.0,25.0,0,0
2816,6749720,6.0,54.0,47.0,F,,Scottish,C Scotland,Gold,6000.0,1.0,0,0
2817,6749933,9.0,46.0,12.0,B,U,Midlands,Midlands,Silver,100.0,1.0,0,0
2818,6750273,4.0,54.0,24.0,C,M,Midlands,East,Platinum,22991.41,8.0,0,0
2819,6752268,15.0,34.0,27.0,D,M,South East,London,Tin,0.01,4.0,1,1
2820,6753833,12.0,62.0,24.0,C,F,Midlands,Wales & West,Tin,0.01,8.0,1,1
2821,6755593,10.0,39.0,48.0,F,F,South East,London,Tin,0.01,4.0,0,0
2822,6757081,8.0,43.0,32.0,D,M,Midlands,Midlands,Tin,0.01,5.0,0,0
2823,6759491,15.0,38.0,14.0,B,M,Midlands,Midlands,Gold,6000.0,4.0,1,2
2824,6761070,8.0,59.0,5.0,B,F,South East,S & S East,Silver,1000.0,5.0,0,0
2825,6761933,6.0,54.0,34.0,D,F,Midlands,East,Tin,0.01,4.0,0,0
2826,6763200,6.0,64.0,45.0,E,F,South West,S West,Silver,3000.0,10.0,0,0
2827,6763944,13.0,54.0,28.0,D,F,Midlands,Midlands,Silver,5000.0,5.0,1,1
2828,6764606,6.0,30.0,33.0,D,F,North,N West,Silver,420.0,1.0,1,1
2829,6765769,9.0,76.0,27.0,D,M,South West,S West,Gold,9000.0,5.0,0,0
2830,6765858,4.0,61.0,14.0,B,,South East,London,Silver,2100.0,9.0,0,0
2831,6767222,4.0,76.0,18.0,C,F,South East,London,Gold,10053.35,17.0,0,0
2832,6768067,2.0,71.0,35.0,D,U,Scottish,Border,Gold,6000.0,4.0,0,0
2833,6769713,11.0,54.0,12.0,B,F,South East,London,Silver,1050.0,7.0,1,1
2834,6770924,11.0,37.0,34.0,D,F,Scottish,C Scotland,Tin,0.01,5.0,1,1
2835,6772722,7.0,67.0,8.0,B,U,South East,London,Gold,6105.32,7.0,0,0
2836,6773362,8.0,47.0,2.0,A,F,South East,London,Silver,235.01,8.0,0,0
2837,6773591,7.0,34.0,38.0,E,M,South East,London,Tin,0.01,4.0,1,1
2838,6775292,5.0,45.0,22.0,C,F,South East,London,Tin,0.01,9.0,0,0
2839,6775799,9.0,59.0,25.0,C,M,South East,London,Gold,6000.0,5.0,1,2
2840,6776175,7.0,40.0,28.0,D,M,South East,S & S East,Tin,0.01,5.0,0,0
2841,6778267,11.0,52.0,32.0,D,F,North,N West,Silver,1500.0,8.0,0,0
2842,6778852,6.0,69.0,12.0,B,F,South East,London,Silver,2200.0,11.0,0,0
2843,6779875,8.0,41.0,23.0,C,F,North,Yorkshire,Silver,600.0,1.0,0,0
2844,6781594,7.0,74.0,23.0,C,F,,,Gold,6000.0,1.0,0,0
2845,6781780,9.0,49.0,32.0,D,F,Scottish,N Scot,Gold,6000.0,15.0,0,0
2846,6783996,7.0,45.0,27.0,,,North,N West,Gold,6000.0,1.0,0,0
2847,6784402,16.0,37.0,53.0,F,M,North,N West,Silver,0.02,5.0,1,2
2848,6786189,16.0,37.0,52.0,F,M,Midlands,East,Silver,4500.0,9.0,1,2
2849,6786758,10.0,60.0,14.0,B,F,South East,London,Silver,1000.0,5.0,0,0
2850,6787746,12.0,63.0,50.0,F,F,South East,London,Silver,3035.88,7.0,0,0
2851,6788564,8.0,24.0,50.0,F,F,Midlands,Midlands,Silver,0.02,5.0,1,3
2852,6789315,8.0,58.0,52.0,F,M,North,N West,Platinum,26016.6,3.0,0,0
2853,6789765,13.0,64.0,16.0,C,U,North,N East,Silver,3000.0,30.0,0,0
2854,6794947,6.0,33.0,51.0,F,M,North,N West,Silver,2000.0,1.0,0,0
2855,6797881,12.0,54.0,52.0,F,F,South East,London,Gold,6000.0,2.0,1,2
2856,6798012,9.0,54.0,12.0,B,F,North,N West,Tin,0.01,4.0,1,1
2857,6798403,13.0,71.0,38.0,E,,Midlands,Midlands,Gold,6000.0,2.0,0,0
2858,6799590,10.0,66.0,34.0,D,F,Scottish,C Scotland,Gold,6000.0,2.0,0,0
2859,6801048,11.0,79.0,9.0,B,F,Midlands,Wales & West,Gold,10000.0,1.0,1,1
2860,6802826,12.0,38.0,48.0,F,M,Scottish,C Scotland,Silver,2000.0,5.0,1,1
2861,6803768,5.0,46.0,27.0,D,F,North,N West,Gold,6053.35,5.0,1,1
2862,6803849,8.0,54.0,32.0,D,U,North,N West,Gold,6105.32,7.0,0,0
2863,6804527,7.0,33.0,14.0,B,M,South East,London,Tin,0.01,5.0,0,0
2864,6808107,8.0,70.0,40.0,E,,South East,London,Gold,9000.0,8.0,0,0
2865,6808433,10.0,74.0,29.0,D,,South East,London,Gold,16000.0,4.0,0,0
2866,6809502,8.0,44.0,29.0,D,F,South East,London,Silver,1200.0,5.0,1,1
2867,6810411,8.0,65.0,28.0,D,F,South East,London,Gold,12000.0,21.0,0,0
2868,6812449,9.0,70.0,32.0,D,,North,N East,Tin,0.01,8.0,0,0
2869,6812694,4.0,50.0,34.0,D,,South West,S West,Tin,0.01,5.0,0,0
2870,6813348,7.0,61.0,35.0,D,F,Midlands,Midlands,Silver,1000.0,15.0,0,0
2871,6814190,8.0,45.0,53.0,F,M,Midlands,East,Tin,0.01,5.0,0,0
2872,6816207,12.0,70.0,18.0,C,F,Scottish,N Scot,Silver,1000.0,9.0,0,0
2873,6818935,7.0,47.0,12.0,B,F,North,Yorkshire,Tin,0.01,8.0,0,0
2874,6820441,10.0,29.0,10.0,B,M,South East,London,Gold,7000.0,5.0,0,0
2875,6822037,10.0,47.0,1.0,A,F,Midlands,Midlands,Gold,6107.64,6.0,0,0
2876,6822703,8.0,54.0,28.0,D,,South East,London,Tin,0.01,8.0,0,0
2877,6823688,8.0,61.0,27.0,,M,Midlands,Ulster,Silver,1000.0,1.0,0,0
2878,6825133,6.0,46.0,14.0,B,F,North,Yorkshire,Silver,3000.0,3.0,0,0
2879,6830404,7.0,66.0,53.0,F,,South East,London,Silver,1000.0,9.0,0,0
2880,6830587,7.0,60.0,31.0,D,F,South East,S & S East,Silver,360.0,11.0,0,0
2881,6831281,4.0,65.0,11.0,B,F,South West,S West,Silver,2143.57,5.0,0,0
2882,6832016,13.0,59.0,35.0,D,,South East,London,Gold,6000.0,5.0,0,0
2883,6834515,8.0,38.0,44.0,E,F,South East,London,Tin,0.01,5.0,1,1
2884,6837220,11.0,32.0,27.0,D,M,North,N East,Tin,0.01,5.0,0,0
2885,6839010,8.0,54.0,35.0,D,,Midlands,Wales & West,Silver,5000.0,4.0,0,0
2886,6840655,8.0,53.0,38.0,E,F,North,N East,Silver,420.0,9.0,0,0
2887,6840884,7.0,70.0,32.0,D,M,Midlands,Wales & West,Silver,2543.88,11.0,0,0
2888,6841120,9.0,54.0,27.0,,F,Midlands,Ulster,Silver,50.0,10.0,0,0
2889,6841619,6.0,54.0,52.0,F,M,South East,London,Tin,0.01,4.0,1,1
2890,6842399,6.0,55.0,24.0,C,F,North,N West,Gold,6000.0,1.0,0,0
2891,6843409,7.0,60.0,8.0,B,F,Midlands,Midlands,Tin,0.01,15.0,0,0
2892,6845347,7.0,57.0,28.0,D,,South East,S & S East,Tin,0.01,9.0,0,0
2893,6845762,11.0,64.0,5.0,B,U,Midlands,Wales & West,Gold,6000.0,6.0,0,0
2894,6847234,12.0,68.0,10.0,B,U,South East,London,Gold,15000.0,4.0,0,0
2895,6848389,4.0,64.0,16.0,C,M,South East,London,Silver,4000.01,7.0,0,0
2896,6849520,7.0,53.0,31.0,D,M,South East,London,Gold,6000.0,9.0,0,0
2897,6850162,7.0,60.0,49.0,F,M,Midlands,Wales & West,Tin,0.01,5.0,0,0
2898,6850375,12.0,60.0,16.0,C,U,South East,S & S East,Tin,0.01,4.0,1,1
2899,6853420,11.0,59.0,51.0,F,F,North,N West,Tin,0.01,6.0,0,0
2900,6854613,5.0,37.0,52.0,F,,Midlands,Midlands,Silver,3300.0,9.0,0,0
2901,6858732,6.0,34.0,21.0,C,,South East,London,Gold,6800.0,8.0,0,0
2902,6868584,7.0,67.0,41.0,E,F,North,N West,Gold,8616.22,8.0,0,0
2903,6870694,7.0,64.0,24.0,C,U,Midlands,East,Silver,1000.0,10.0,0,0
2904,6872840,7.0,59.0,34.0,D,F,Midlands,Midlands,Gold,6395.58,12.0,0,0
2905,6873286,5.0,55.0,52.0,F,M,North,Yorkshire,Platinum,26501.03,3.0,0,0
2906,6873936,13.0,56.0,8.0,B,F,South East,London,Silver,2000.0,2.0,0,0
2907,6875262,11.0,59.0,12.0,B,F,South East,London,Silver,1500.0,2.0,1,1
2908,6876005,7.0,67.0,4.0,A,M,South East,London,Silver,4260.0,13.0,0,0
2909,6877192,3.0,65.0,4.0,A,F,South East,S & S East,Silver,3000.0,8.0,0,0
2910,6879691,8.0,51.0,2.0,A,F,Midlands,Wales & West,Platinum,20681.55,3.0,0,0
2911,6879926,9.0,44.0,38.0,E,F,North,Yorkshire,Silver,1600.0,9.0,1,1
2912,6880193,9.0,33.0,34.0,D,F,North,Yorkshire,Tin,0.01,9.0,1,1
2913,6880312,6.0,71.0,25.0,C,M,Midlands,Midlands,Gold,6000.0,3.0,0,0
2914,6880916,6.0,50.0,16.0,C,F,North,N West,Silver,3026.67,10.0,0,0
2915,6881785,11.0,57.0,35.0,D,,South East,London,Gold,6000.0,7.0,0,0
2916,6882528,12.0,54.0,15.0,B,F,South East,S & S East,Gold,19500.0,5.0,1,1
2917,6883583,9.0,77.0,49.0,F,F,Midlands,Midlands,Gold,6000.0,31.0,0,0
2918,6884318,6.0,62.0,8.0,B,F,Midlands,East,Gold,6000.0,3.0,0,0
2919,6884652,8.0,28.0,50.0,F,M,Midlands,Midlands,Tin,0.01,8.0,0,0
2920,6886353,8.0,38.0,25.0,C,F,South East,S & S East,Tin,0.01,6.0,1,1
2921,6887546,13.0,57.0,53.0,F,,North,N West,Silver,3052.66,8.0,0,0
2922,6887651,10.0,43.0,28.0,D,F,Midlands,Midlands,Silver,2500.0,3.0,1,1
2923,6888844,8.0,74.0,23.0,C,F,South East,S & S East,Gold,12000.0,11.0,1,1
2924,6889905,9.0,37.0,47.0,F,F,South East,London,Silver,0.02,5.0,1,1
2925,6890687,6.0,32.0,49.0,F,,Midlands,Wales & West,Silver,360.0,8.0,0,0
2926,6891411,7.0,60.0,35.0,D,F,Midlands,Midlands,Gold,13000.0,4.0,0,0
2927,6891780,9.0,40.0,16.0,C,F,North,N West,Tin,0.01,9.0,0,0
2928,6892744,9.0,31.0,8.0,B,,North,N West,Tin,0.01,5.0,0,0
2929,6894607,4.0,45.0,12.0,B,U,South East,London,Silver,600.0,9.0,0,0
2930,6894844,6.0,46.0,20.0,C,F,Midlands,Midlands,Silver,5000.0,16.0,0,0
2931,6895565,16.0,33.0,35.0,D,F,North,N West,Silver,1000.0,5.0,1,1
2932,6895573,6.0,73.0,5.0,B,M,Midlands,Midlands,Gold,6000.0,3.0,0,0
2933,6896197,10.0,46.0,14.0,B,F,North,N West,Silver,35.0,3.0,1,1
2934,6896480,7.0,77.0,34.0,D,U,,,Silver,2000.0,7.0,0,0
2935,6897509,4.0,55.0,16.0,C,U,South West,S West,Tin,0.01,12.0,0,0
2936,6899463,6.0,50.0,25.0,C,,South East,London,Gold,6000.0,1.0,0,0
2937,6900283,11.0,44.0,26.0,C,F,South East,London,Gold,13000.0,11.0,1,1
2938,6902154,7.0,70.0,18.0,C,M,North,N West,Silver,3000.0,13.0,0,0
2939,6902340,14.0,58.0,51.0,F,F,South East,London,Silver,100.0,2.0,0,0
2940,6903703,8.0,65.0,5.0,B,F,Midlands,Midlands,Gold,6000.0,2.0,0,0
2941,6904742,6.0,52.0,32.0,D,F,Midlands,Midlands,Tin,0.01,9.0,0,0
2942,6905560,9.0,40.0,35.0,D,M,South East,London,Gold,14561.29,7.0,0,0
2943,6906443,10.0,49.0,24.0,C,M,Midlands,Midlands,Silver,1200.0,4.0,0,0
2944,6908780,13.0,36.0,32.0,D,U,North,N West,Tin,0.01,5.0,0,0
2945,6912176,12.0,64.0,12.0,B,,Midlands,Midlands,Gold,17500.0,4.0,0,0
2946,6912311,6.0,43.0,47.0,F,M,Scottish,N Scot,Silver,600.0,4.0,0,0
2947,6912621,9.0,62.0,28.0,D,U,South East,London,Tin,0.01,11.0,0,0
2948,6913059,9.0,74.0,35.0,D,M,Midlands,Wales & West,Gold,6000.0,3.0,0,0
2949,6917089,10.0,76.0,9.0,B,F,South East,London,Gold,6000.0,2.0,1,1
2950,6917917,6.0,76.0,40.0,E,M,South East,S & S East,Silver,3050.0,2.0,0,0
2951,6918646,9.0,49.0,52.0,F,M,South East,London,Tin,0.01,7.0,0,0
2952,6918719,7.0,50.0,34.0,D,F,Midlands,East,Gold,12035.56,4.0,0,0
2953,6920055,6.0,48.0,27.0,D,U,South East,London,Silver,3600.0,9.0,0,0
2954,6920705,7.0,43.0,37.0,E,U,South West,S West,Silver,3000.0,3.0,0,0
2955,6920853,7.0,60.0,27.0,D,F,,,Gold,10884.25,8.0,0,0
2956,6922481,11.0,42.0,28.0,D,M,Midlands,East,Silver,2880.0,1.0,0,0
2957,6923593,12.0,67.0,8.0,B,M,South East,London,Gold,20000.0,1.0,0,0
2958,6924379,6.0,74.0,12.0,B,F,South East,London,Tin,0.01,8.0,0,0
2959,6925391,7.0,70.0,29.0,D,U,South East,S & S East,Gold,6000.0,14.0,0,0
2960,6926681,3.0,59.0,45.0,E,F,Midlands,East,Gold,6000.0,1.0,0,0
2961,6930689,8.0,38.0,31.0,D,F,South East,London,Gold,6600.0,8.0,1,1
2962,6932983,11.0,54.0,53.0,F,F,North,Yorkshire,Gold,18053.35,1.0,1,1
2963,6933963,3.0,48.0,3.0,A,M,Scottish,C Scotland,Gold,6000.0,2.0,0,0
2964,6934374,4.0,69.0,6.0,B,F,Midlands,Wales & West,Silver,1000.01,8.0,0,0
2965,6935656,5.0,50.0,13.0,B,M,South East,S & S East,Silver,100.0,1.0,0,0
2966,6936636,11.0,52.0,36.0,E,F,South East,S & S East,Silver,120.0,12.0,1,2
2967,6938140,9.0,38.0,45.0,E,M,Midlands,Wales & West,Tin,0.01,4.0,0,0
2968,6938175,14.0,58.0,15.0,B,,Midlands,Wales & West,Gold,6000.0,2.0,0,0
2969,6940153,4.0,47.0,3.0,A,M,South East,London,Silver,100.0,1.0,0,0
2970,6940749,5.0,50.0,34.0,D,U,Midlands,Midlands,Tin,0.01,4.0,0,0
2971,6941990,14.0,50.0,52.0,F,,South East,London,Silver,50.0,10.0,0,0
2972,6944418,7.0,36.0,25.0,C,,South East,London,Tin,0.01,4.0,0,0
2973,6948049,7.0,51.0,5.0,B,M,Midlands,East,Silver,3700.0,5.0,0,0
2974,6948979,9.0,70.0,43.0,E,F,South West,S West,Silver,3000.0,8.0,1,1
2975,6950922,7.0,44.0,24.0,C,F,South East,S & S East,Silver,2000.0,7.0,1,1
2976,6951406,4.0,66.0,10.0,B,M,South East,London,Platinum,20594.13,8.0,0,0
2977,6951503,7.0,52.0,17.0,C,F,North,N West,Silver,3000.0,8.0,1,1
2978,6952828,4.0,65.0,27.0,D,,Midlands,Midlands,Tin,0.01,5.0,0,0
2979,6954081,5.0,69.0,27.0,D,F,South East,London,Gold,15000.0,5.0,0,0
2980,6954693,16.0,71.0,11.0,B,U,North,N West,Tin,0.01,5.0,0,0
2981,6955991,8.0,76.0,22.0,C,U,North,N West,Silver,100.0,1.0,0,0
2982,6956246,11.0,63.0,53.0,F,F,North,Yorkshire,Tin,0.01,5.0,1,1
2983,6957250,7.0,56.0,35.0,D,F,North,N West,Silver,5000.0,1.0,0,0
2984,6957757,5.0,51.0,27.0,D,,South East,S & S East,Silver,1000.0,5.0,0,0
2985,6958087,3.0,78.0,49.0,F,F,South West,S West,Gold,6000.0,2.0,0,0
2986,6958451,6.0,68.0,49.0,F,M,Midlands,East,Gold,12000.0,15.0,0,0
2987,6958591,5.0,50.0,16.0,C,M,Midlands,Wales & West,Tin,0.01,5.0,0,0
2988,6958877,21.0,32.0,50.0,F,F,South East,London,Tin,0.01,4.0,1,3
2989,6959334,6.0,62.0,51.0,F,F,Midlands,East,Silver,3000.0,4.0,0,0
2990,6960103,5.0,41.0,22.0,C,,South East,London,Gold,11500.0,4.0,0,0
2991,6961347,7.0,43.0,52.0,F,M,,,Tin,0.01,5.0,1,1
2992,6963684,6.0,73.0,22.0,C,F,South East,S & S East,Silver,3919.58,5.0,0,0
2993,6964443,10.0,58.0,49.0,F,U,North,Yorkshire,Tin,0.01,9.0,0,0
2994,6964796,10.0,38.0,27.0,D,F,Midlands,Midlands,Gold,6000.0,5.0,1,1
2995,6965547,9.0,47.0,27.0,D,F,South East,London,Gold,6053.35,7.0,0,0
2996,6965555,8.0,37.0,50.0,F,F,Midlands,Midlands,Silver,40.0,2.0,0,0
2997,6966195,5.0,54.0,8.0,B,,South East,S & S East,Silver,3000.0,16.0,0,0
2998,6966950,7.0,58.0,2.0,A,M,South East,London,Gold,6000.0,1.0,0,0
2999,6967434,7.0,41.0,28.0,D,F,South East,S & S East,Tin,0.01,5.0,1,1
3000,6967728,7.0,66.0,24.0,C,,South East,S & S East,Silver,1000.0,4.0,0,0
3001,6967809,6.0,58.0,37.0,E,U,North,N West,Silver,2500.0,13.0,0,0
3002,6969585,11.0,38.0,27.0,D,M,South East,London,Tin,0.01,5.0,0,0
3003,6970303,6.0,53.0,6.0,B,F,South East,S & S East,Platinum,20539.0,11.0,0,0
3004,6971040,8.0,55.0,52.0,F,U,North,Yorkshire,Silver,3000.0,21.0,0,0
3005,6972993,12.0,49.0,53.0,F,F,Midlands,Midlands,Silver,600.0,9.0,1,1
3006,6973469,8.0,54.0,37.0,E,F,North,N West,Platinum,36000.0,11.0,0,0
3007,6973868,18.0,34.0,53.0,F,F,South East,S & S East,Tin,0.01,5.0,1,1
3008,6976174,10.0,34.0,23.0,C,F,Midlands,Midlands,Silver,1680.0,4.0,1,1
3009,6976549,9.0,66.0,10.0,B,M,Scottish,N Scot,Tin,0.01,8.0,0,0
3010,6977464,11.0,37.0,27.0,D,F,South East,London,Silver,2000.0,5.0,1,1
3011,6981372,12.0,42.0,26.0,C,F,,,Silver,122.24,2.0,1,1
3012,6981542,5.0,64.0,4.0,A,U,Midlands,Midlands,Tin,0.01,8.0,0,0
3013,6983014,5.0,55.0,15.0,B,M,Scottish,C Scotland,Gold,6000.0,2.0,0,0
3014,6983081,7.0,54.0,27.0,,F,North,N West,Tin,0.01,9.0,0,0
3015,6985351,7.0,54.0,28.0,D,F,North,N West,Tin,0.01,5.0,0,0
3016,6985858,10.0,64.0,37.0,E,M,North,N West,Gold,9000.0,5.0,0,0
3017,6986129,8.0,47.0,10.0,B,M,North,N East,Silver,4000.0,1.0,0,0
3018,6986617,7.0,54.0,44.0,E,F,North,Yorkshire,Silver,500.0,9.0,0,0
3019,6987133,8.0,54.0,20.0,C,F,South East,London,Gold,6000.0,1.0,0,0
3020,6987516,8.0,71.0,44.0,E,,South East,London,Silver,2000.0,16.0,0,0
3021,6990452,12.0,42.0,30.0,D,M,South East,S & S East,Tin,0.01,5.0,1,1
3022,6990800,9.0,69.0,12.0,B,,South East,S & S East,Gold,6000.0,2.0,0,0
3023,6991203,4.0,51.0,23.0,C,M,North,Yorkshire,Silver,680.0,6.0,0,0
3024,6992072,10.0,41.0,51.0,F,M,South West,S West,Tin,0.01,7.0,0,0
3025,6992293,13.0,38.0,21.0,C,F,Midlands,Midlands,Tin,0.01,5.0,1,1
3026,6994091,5.0,60.0,19.0,C,F,Midlands,Wales & West,Silver,4000.0,2.0,0,0
3027,6994369,8.0,25.0,38.0,E,M,Midlands,East,Silver,1000.0,5.0,0,0
3028,6995969,6.0,52.0,14.0,B,F,Midlands,Midlands,Tin,0.01,4.0,0,0
3029,6998364,19.0,33.0,9.0,B,,South East,London,Tin,0.01,5.0,1,2
3030,6999697,6.0,47.0,10.0,B,F,South East,London,Gold,11000.0,6.0,0,0
3031,7001517,6.0,54.0,52.0,F,F,South East,London,Tin,0.01,4.0,0,0
3032,7007124,8.0,54.0,17.0,C,U,South East,London,Silver,2500.0,3.0,0,0
3033,7008120,6.0,40.0,12.0,B,M,North,N East,Tin,0.01,8.0,0,0
3034,7008805,7.0,54.0,16.0,C,F,Midlands,Wales & West,Platinum,20274.85,3.0,0,0
3035,7009844,6.0,71.0,12.0,B,M,North,Yorkshire,Tin,0.01,8.0,0,0
3036,7010451,10.0,36.0,22.0,C,F,North,N East,Silver,1100.01,5.0,0,0
3037,7012705,14.0,70.0,18.0,C,,North,N West,Gold,5611.23,5.0,0,0
3038,7013140,12.0,30.0,27.0,D,M,South East,London,Silver,100.0,1.0,1,1
3039,7013841,10.0,67.0,30.0,D,F,South East,London,Silver,1000.0,9.0,0,0
3040,7013965,8.0,44.0,49.0,F,F,North,N West,Gold,9000.0,8.0,0,0
3041,7014333,11.0,54.0,50.0,F,M,South East,London,Silver,339.78,3.0,0,0
3042,7017030,15.0,59.0,24.0,C,F,,,Gold,6000.0,1.0,1,2
3043,7020252,14.0,52.0,5.0,B,F,South East,London,Gold,6000.0,2.0,0,0
3044,7020651,7.0,77.0,6.0,B,F,South East,S & S East,Gold,15000.0,5.0,0,0
3045,7024452,11.0,33.0,29.0,D,F,South East,London,Tin,0.01,8.0,1,1
3046,7025106,3.0,68.0,27.0,,M,South East,S & S East,Silver,4000.01,5.0,0,0
3047,7026013,10.0,74.0,51.0,F,U,South West,S West,Silver,4705.22,4.0,0,0
3048,7027389,7.0,60.0,16.0,C,F,Midlands,Wales & West,Gold,7600.0,8.0,0,0
3049,7030401,8.0,45.0,17.0,C,M,Midlands,East,Tin,0.01,4.0,0,0
3050,7031068,16.0,41.0,32.0,D,M,Midlands,East,Tin,0.01,4.0,1,1
3051,7031688,9.0,54.0,12.0,B,U,Midlands,Midlands,Tin,0.01,6.0,1,1
3052,7032803,9.0,32.0,10.0,B,F,South East,London,Silver,600.0,1.0,0,0
3053,7034822,10.0,37.0,48.0,F,F,Midlands,Midlands,Tin,0.01,8.0,1,1
3054,7035411,8.0,72.0,10.0,B,M,South East,London,Gold,6000.0,4.0,0,0
3055,7038550,10.0,57.0,39.0,E,,Scottish,N Scot,Tin,0.01,5.0,0,0
3056,7040156,12.0,33.0,51.0,F,U,South West,S West,Tin,0.01,4.0,0,0
3057,7045042,5.0,47.0,35.0,D,F,Midlands,Midlands,Tin,0.01,9.0,0,0
3058,7048262,7.0,36.0,34.0,D,F,,,Silver,2500.0,3.0,0,0
3059,7048505,7.0,48.0,50.0,F,U,South East,S & S East,Tin,0.01,5.0,0,0
3060,7048785,8.0,70.0,50.0,F,M,Midlands,Wales & West,Platinum,30000.0,5.0,0,0
3061,7049900,13.0,46.0,12.0,B,M,Midlands,East,Silver,5000.0,4.0,0,0
3062,7052111,8.0,39.0,36.0,E,,South East,London,Gold,9000.0,12.0,0,0
3063,7053193,13.0,35.0,42.0,E,F,South East,S & S East,Tin,0.01,4.0,1,1
3064,7054785,6.0,63.0,49.0,F,M,North,Yorkshire,Gold,20000.0,4.0,0,0
3065,7055374,10.0,44.0,52.0,F,F,Midlands,East,Tin,0.01,5.0,0,0
3066,7057377,8.0,54.0,53.0,F,M,Midlands,Wales & West,Silver,1000.0,4.0,0,0
3067,7061390,7.0,60.0,30.0,D,F,Midlands,East,Tin,0.01,5.0,0,0
3068,7061811,6.0,56.0,30.0,D,F,South East,S & S East,Tin,0.01,5.0,0,0
3069,7062060,6.0,43.0,50.0,F,F,South East,S & S East,Tin,0.01,8.0,1,1
3070,7062524,12.0,51.0,20.0,C,F,Midlands,East,Silver,3000.0,6.0,1,1
3071,7062931,9.0,64.0,37.0,E,F,North,N West,Tin,0.01,7.0,0,0
3072,7063059,7.0,35.0,25.0,C,F,North,N East,Tin,0.01,5.0,0,0
3073,7064020,7.0,32.0,34.0,D,F,North,N West,Tin,0.01,5.0,1,1
3074,7064144,9.0,35.0,27.0,D,F,South West,S West,Tin,0.01,5.0,1,1
3075,7064233,8.0,42.0,4.0,A,F,South East,London,Gold,12000.0,14.0,1,1
3076,7064837,7.0,62.0,20.0,C,F,Scottish,C Scotland,Gold,6000.0,5.0,1,1
3077,7065663,6.0,64.0,1.0,A,F,Midlands,Midlands,Platinum,31000.0,6.0,0,0
3078,7066678,3.0,51.0,32.0,D,M,North,N West,Tin,0.01,5.0,0,0
3079,7067410,10.0,28.0,41.0,E,F,South East,London,Silver,1200.0,1.0,1,1
3080,7067526,7.0,73.0,8.0,B,F,Scottish,C Scotland,Gold,18017.73,8.0,0,0
3081,7068077,9.0,48.0,47.0,F,F,Scottish,N Scot,Tin,0.01,8.0,0,0
3082,7068344,18.0,49.0,53.0,F,M,South East,London,Silver,2600.0,7.0,0,0
3083,7069456,8.0,52.0,27.0,D,,South East,London,Silver,600.0,6.0,0,0
3084,7069669,8.0,62.0,35.0,D,F,South East,London,Silver,3000.0,8.0,0,0
3085,7072872,6.0,57.0,27.0,D,F,North,Yorkshire,Gold,18140.77,7.0,0,0
3086,7076495,10.0,38.0,49.0,F,F,South East,S & S East,Gold,10000.0,6.0,1,1
3087,7079516,8.0,50.0,35.0,D,F,South East,London,Tin,0.01,5.0,0,0
3088,7079761,10.0,66.0,17.0,C,M,South East,London,Gold,8952.66,9.0,0,0
3089,7080379,5.0,70.0,4.0,A,,South East,London,Gold,10000.0,3.0,0,0
3090,7080832,8.0,50.0,51.0,F,M,North,N East,Gold,6000.0,3.0,0,0
3091,7081189,9.0,77.0,43.0,E,F,South West,S West,Gold,9000.0,3.0,0,0
3092,7084382,10.0,29.0,35.0,D,,South East,London,Tin,0.01,5.0,0,0
3093,7086172,5.0,65.0,23.0,C,,South West,S West,Tin,0.01,5.0,0,0
3094,7087357,8.0,60.0,4.0,A,F,South East,London,Gold,8000.0,3.0,0,0
3095,7090293,9.0,63.0,20.0,C,F,Midlands,East,Gold,6000.01,9.0,0,0
3096,7092040,7.0,42.0,27.0,,F,Midlands,Midlands,Tin,0.01,5.0,1,1
3097,7099436,9.0,44.0,47.0,F,F,Midlands,Wales & West,Tin,0.01,5.0,0,0
3098,7099940,9.0,66.0,22.0,C,U,North,N West,Silver,1000.0,4.0,0,0
3099,7101937,7.0,39.0,52.0,F,M,South East,London,Tin,0.01,5.0,1,1
